Unnamed: 0,id,date,store_nbr,family,sales,onpromotion,holiday_type,locale,locale_name,description,transferred,dcoilwtico,city,state,store_type,cluster,transactions,year,month,week,quarter,day_of_week
777734,768824,2014-03-09,30,MAGAZINES,0.0,0,,,,,,,Guayaquil,Guayas,C,3,681.0,2014,3,10,1,Sunday
23515,23515,2013-01-14,19,LADIESWEAR,0.0,0,,,,,,94.27,Guaranda,Bolivar,C,15,1115.0,2013,1,3,1,Monday
513727,506599,2013-10-12,23,HOME AND KITCHEN II,0.0,0,,,,,,,Ambato,Tungurahua,D,9,1191.0,2013,10,41,4,Saturday
533486,526358,2013-10-23,28,DAIRY,167.0,0,,,,,,96.9,Guayaquil,Guayas,E,10,821.0,2013,10,43,4,Wednesday
413777,406649,2013-08-17,19,MAGAZINES,0.0,0,,,,,,,Guaranda,Bolivar,C,15,1695.0,2013,8,33,3,Saturday
88728,88728,2013-02-19,48,MEATS,842.395,0,,,,,,96.69,Quito,Pichincha,A,14,2095.0,2013,2,8,1,Tuesday
1395005,1375403,2015-02-13,5,PREPARED FOODS,134.322,1,,,,,,52.66,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1872.0,2015,2,7,1,Friday
421612,414484,2013-08-21,39,BOOKS,0.0,0,,,,,,103.93,Cuenca,Azuay,B,6,1326.0,2013,8,34,3,Wednesday
564273,557145,2013-11-09,41,CELEBRATION,0.0,0,,,,,,,Machala,El Oro,D,4,1076.0,2013,11,45,4,Saturday
1040402,1024364,2014-07-30,50,FROZEN FOODS,144.0,1,,,,,,104.29,Ambato,Tungurahua,A,14,2374.0,2014,7,31,3,Wednesday
942257,933347,2014-06-09,47,DAIRY,1638.0,0,,,,,,105.09,Quito,Pichincha,A,14,3595.0,2014,6,24,2,Monday
650932,642022,2013-12-28,23,CLEANING,665.0,0,,,,,,,Ambato,Tungurahua,D,9,1229.0,2013,12,52,4,Saturday
334963,327861,2013-07-03,9,CELEBRATION,0.0,0,Holiday,Local,Santo Domingo,Fundacion de Santo Domingo,False,101.92,Quito,Pichincha,B,6,2134.0,2013,7,27,3,Wednesday
1175862,1159824,2014-10-14,51,CELEBRATION,13.0,0,,,,,,81.72,Guayaquil,Guayas,A,17,1440.0,2014,10,42,4,Tuesday
1002743,986705,2014-07-09,44,BREAD/BAKERY,1119.018,1,Event,National,Ecuador,Mundial de futbol Brasil: Semifinales,False,102.93,Quito,Pichincha,A,5,4083.0,2014,7,28,3,Wednesday
93019,93019,2013-02-22,19,PERSONAL CARE,47.0,0,,,,,,93.12,Guaranda,Bolivar,C,15,1031.0,2013,2,8,1,Friday
449208,442080,2013-09-06,13,GROCERY I,1892.0,0,,,,,,110.62,Latacunga,Cotopaxi,C,15,866.0,2013,9,36,3,Friday
1365265,1345663,2015-01-28,16,"LIQUOR,WINE,BEER",3.0,0,,,,,,44.08,Santo Domingo,Santo Domingo de los Tsachilas,C,3,703.0,2015,1,5,1,Wednesday
368309,361181,2013-07-22,42,PREPARED FOODS,0.0,0,,,,,,106.61,Cuenca,Azuay,D,2,,2013,7,30,3,Monday
443634,436506,2013-09-02,7,HOME AND KITCHEN I,0.0,0,,,,,,,Quito,Pichincha,D,8,1892.0,2013,9,36,3,Monday
1210269,1194231,2014-11-03,17,PLAYERS AND ELECTRONICS,3.0,0,Holiday,National,Ecuador,Independencia de Cuenca,False,78.77,Quito,Pichincha,C,12,1681.0,2014,11,45,4,Monday
621702,614574,2013-12-11,52,HOME AND KITCHEN I,0.0,0,,,,,,97.25,Manta,Manabi,A,11,,2013,12,50,4,Wednesday
1400073,1380471,2015-02-16,42,HOME AND KITCHEN I,0.0,0,Holiday,National,Ecuador,Carnaval,False,,Cuenca,Azuay,D,2,,2015,2,8,1,Monday
474178,467050,2013-09-20,14,BABY CARE,0.0,0,,,,,,104.7,Riobamba,Chimborazo,C,7,1324.0,2013,9,38,3,Friday
730228,721318,2014-02-10,48,BOOKS,0.0,0,,,,,,100.12,Quito,Pichincha,A,14,2993.0,2014,2,7,1,Monday
162992,162992,2013-04-02,32,BREAD/BAKERY,99.0,0,,,,,,97.23,Guayaquil,Guayas,C,3,748.0,2013,4,14,2,Tuesday
684625,675715,2014-01-16,19,CLEANING,596.0,0,,,,,,93.54,Guaranda,Bolivar,C,15,1019.0,2014,1,3,1,Thursday
1021065,1005027,2014-07-19,9,GROCERY I,5736.246,4,,,,,,,Quito,Pichincha,B,6,2299.0,2014,7,29,3,Saturday
595954,588826,2013-11-27,30,CLEANING,270.0,0,,,,,,92.05,Guayaquil,Guayas,C,3,657.0,2013,11,48,4,Wednesday
586315,579187,2013-11-22,10,BOOKS,0.0,0,,,,,,94.53,Quito,Pichincha,C,15,866.0,2013,11,47,4,Friday
745568,736658,2014-02-19,28,SEAFOOD,2.0,0,,,,,,103.46,Guayaquil,Guayas,E,10,925.0,2014,2,8,1,Wednesday
970293,960719,2014-06-25,15,MAGAZINES,0.0,0,Holiday,Local,Machala,Fundacion de Machala,False,107.04,Ibarra,Imbabura,C,15,1208.0,2014,6,26,2,Wednesday
1487823,1468221,2015-04-06,54,HOME CARE,0.0,0,,,,,,52.08,El Carmen,Manabi,C,3,893.0,2015,4,15,2,Monday
1450428,1430826,2015-03-16,6,GROCERY I,4394.0,10,,,,,,43.93,Quito,Pichincha,D,13,1695.0,2015,3,12,1,Monday
230713,230713,2013-05-10,32,EGGS,40.0,0,,,,,,95.81,Guayaquil,Guayas,C,3,682.0,2013,5,19,2,Friday
542107,534979,2013-10-28,2,HOME AND KITCHEN II,0.0,0,,,,,,98.74,Quito,Pichincha,D,13,1827.0,2013,10,44,4,Monday
523954,516826,2013-10-18,10,GROCERY II,12.0,0,,,,,,100.87,Quito,Pichincha,C,15,830.0,2013,10,42,4,Friday
1166389,1150351,2014-10-09,36,BOOKS,0.0,0,Holiday,National,Ecuador,Independencia de Guayaquil,True,85.76,Libertad,Guayas,E,10,1033.0,2014,10,41,4,Thursday
791433,782523,2014-03-17,15,PLAYERS AND ELECTRONICS,9.0,0,,,,,,98.43,Ibarra,Imbabura,C,15,1418.0,2014,3,12,1,Monday
833334,824424,2014-04-09,40,HOME CARE,0.0,0,,,,,,103.55,Machala,El Oro,C,3,1207.0,2014,4,15,2,Wednesday
1460804,1441202,2015-03-22,46,PET SUPPLIES,0.0,0,,,,,,,Quito,Pichincha,A,14,4575.0,2015,3,12,1,Sunday
722951,714041,2014-02-06,43,LAWN AND GARDEN,0.0,0,,,,,,97.84,Esmeraldas,Esmeraldas,E,10,1238.0,2014,2,6,1,Thursday
824579,815669,2014-04-04,45,DAIRY,1975.0,0,,,,,,101.16,Quito,Pichincha,A,11,3628.0,2014,4,14,2,Friday
1510526,1490924,2015-04-19,41,HOME APPLIANCES,1.0,0,,,,,,,Machala,El Oro,D,4,1356.0,2015,4,16,2,Sunday
898544,889634,2014-05-16,20,LAWN AND GARDEN,0.0,0,,,,,,102.31,Quito,Pichincha,B,6,,2014,5,20,2,Friday
817460,808550,2014-03-31,45,HOME APPLIANCES,2.0,0,,,,,,101.57,Quito,Pichincha,A,11,3608.0,2014,3,14,1,Monday
313879,311932,2013-06-25,11,HOME AND KITCHEN II,0.0,0,Holiday,Local,Machala,Fundacion de Machala,False,95.25,Cayambe,Pichincha,B,6,2309.0,2013,6,26,2,Tuesday
281104,279322,2013-06-06,46,EGGS,118.0,0,,,,,,94.71,Quito,Pichincha,A,14,2852.0,2013,6,23,2,Thursday
1201450,1185412,2014-10-29,2,LADIESWEAR,25.0,0,,,,,,82.25,Quito,Pichincha,D,13,1874.0,2014,10,44,4,Wednesday
56202,56202,2013-02-01,36,BEVERAGES,0.0,0,,,,,,97.46,Libertad,Guayas,E,10,,2013,2,5,1,Friday
1003779,987741,2014-07-10,23,HOME CARE,108.0,1,,,,,,103.61,Ambato,Tungurahua,D,9,1000.0,2014,7,28,3,Thursday
90422,90422,2013-02-20,46,BEAUTY,9.0,0,,,,,,94.92,Quito,Pichincha,A,14,3049.0,2013,2,8,1,Wednesday
249086,247304,2013-05-19,48,BEAUTY,5.0,0,,,,,,,Quito,Pichincha,A,14,4138.0,2013,5,20,2,Sunday
860655,851745,2014-04-24,8,HOME AND KITCHEN I,0.0,0,,,,,,102.2,Quito,Pichincha,D,8,2725.0,2014,4,17,2,Thursday
534218,527090,2013-10-23,48,HARDWARE,1.0,0,,,,,,96.9,Quito,Pichincha,A,14,2236.0,2013,10,43,4,Wednesday
327809,322463,2013-06-30,7,LAWN AND GARDEN,23.0,0,,,,,,,Quito,Pichincha,D,8,1506.0,2013,6,26,2,Sunday
74193,74193,2013-02-11,40,DELI,68.0,0,Holiday,National,Ecuador,Carnaval,False,97.01,Machala,El Oro,C,3,556.0,2013,2,7,1,Monday
738970,730060,2014-02-15,43,BABY CARE,0.0,0,,,,,,,Esmeraldas,Esmeraldas,E,10,1232.0,2014,2,7,1,Saturday
1008550,992512,2014-07-12,8,BOOKS,0.0,0,Event,National,Ecuador,Mundial de futbol Brasil: Tercer y cuarto lugar,False,,Quito,Pichincha,D,8,3050.0,2014,7,28,3,Saturday
1297715,1281467,2014-12-22,15,FROZEN FOODS,684.923,4,Additional,National,Ecuador,Navidad-3,False,55.25,Ibarra,Imbabura,C,15,1998.0,2014,12,52,4,Monday
736269,727359,2014-02-14,18,CELEBRATION,0.0,0,,,,,,100.31,Quito,Pichincha,B,16,1328.0,2014,2,7,1,Friday
1117921,1101883,2014-09-12,26,GROCERY II,2.0,0,,,,,,92.18,Guayaquil,Guayas,D,10,535.0,2014,9,37,3,Friday
691999,683089,2014-01-20,25,"LIQUOR,WINE,BEER",56.0,0,,,,,,,Salinas,Santa Elena,D,1,677.0,2014,1,4,1,Monday
939382,930472,2014-06-08,17,BOOKS,0.0,0,,,,,,,Quito,Pichincha,C,12,1500.0,2014,6,23,2,Sunday
370046,362918,2013-07-23,41,HOME APPLIANCES,0.0,0,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,107.13,Machala,El Oro,D,4,777.0,2013,7,30,3,Tuesday
132566,132566,2013-03-16,29,BREAD/BAKERY,0.0,0,,,,,,,Guayaquil,Guayas,E,10,,2013,3,11,1,Saturday
1518195,1498593,2015-04-23,7,PRODUCE,2.0,0,,,,,,56.59,Quito,Pichincha,D,8,1660.0,2015,4,17,2,Thursday
7286,7286,2013-01-05,13,PET SUPPLIES,0.0,0,Work Day,National,Ecuador,Recupero puente Navidad,False,,Latacunga,Cotopaxi,C,15,1336.0,2013,1,1,1,Saturday
963180,954270,2014-06-21,34,DELI,220.653,0,,,,,,,Guayaquil,Guayas,B,6,2628.0,2014,6,25,2,Saturday
89714,89714,2013-02-20,26,LAWN AND GARDEN,0.0,0,,,,,,94.92,Guayaquil,Guayas,D,10,813.0,2013,2,8,1,Wednesday
1029242,1013204,2014-07-24,38,BREAD/BAKERY,546.778,0,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,102.76,Loja,Loja,D,4,1509.0,2014,7,30,3,Thursday
363789,356661,2013-07-20,16,PRODUCE,0.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1131.0,2013,7,29,3,Saturday
1405943,1386341,2015-02-19,8,FROZEN FOODS,108.0,1,,,,,,51.12,Quito,Pichincha,D,8,2431.0,2015,2,8,1,Thursday
840045,831135,2014-04-13,29,PRODUCE,0.0,0,,,,,,,Guayaquil,Guayas,E,10,,2014,4,15,2,Sunday
1434308,1414706,2015-03-07,52,PREPARED FOODS,0.0,0,,,,,,,Manta,Manabi,A,11,,2015,3,10,1,Saturday
163800,163800,2013-04-02,54,LINGERIE,3.0,0,,,,,,97.23,El Carmen,Manabi,C,3,888.0,2013,4,14,2,Tuesday
836203,827293,2014-04-11,21,HOME AND KITCHEN II,0.0,0,,,,,,103.68,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2014,4,15,2,Friday
941954,933044,2014-06-09,39,BEAUTY,2.0,0,,,,,,105.09,Cuenca,Azuay,B,6,1449.0,2014,6,24,2,Monday
749418,740508,2014-02-21,36,LINGERIE,1.0,0,,,,,,102.53,Libertad,Guayas,E,10,919.0,2014,2,8,1,Friday
225809,225809,2013-05-07,44,MAGAZINES,0.0,0,,,,,,95.28,Quito,Pichincha,A,5,3347.0,2013,5,19,2,Tuesday
621061,613933,2013-12-11,35,BABY CARE,0.0,0,,,,,,97.25,Playas,Guayas,C,3,512.0,2013,12,50,4,Wednesday
440036,432908,2013-08-31,6,HARDWARE,0.0,0,,,,,,,Quito,Pichincha,D,13,2154.0,2013,8,35,3,Saturday
144662,144662,2013-03-23,18,MAGAZINES,0.0,0,,,,,,,Quito,Pichincha,B,16,1355.0,2013,3,12,1,Saturday
1222032,1205994,2014-11-09,47,DELI,1125.771,0,,,,,,,Quito,Pichincha,A,14,4749.0,2014,11,45,4,Sunday
427542,420414,2013-08-24,54,PLAYERS AND ELECTRONICS,0.0,0,Holiday,Local,Ambato,Fundacion de Ambato,False,,El Carmen,Manabi,C,3,979.0,2013,8,34,3,Saturday
879316,870406,2014-05-05,30,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,99.74,Guayaquil,Guayas,C,3,693.0,2014,5,19,2,Monday
1372721,1353119,2015-02-01,25,LAWN AND GARDEN,0.0,0,,,,,,,Salinas,Santa Elena,D,1,946.0,2015,2,5,1,Sunday
271355,269573,2013-06-01,22,PREPARED FOODS,0.0,0,,,,,,,Puyo,Pastaza,C,7,,2013,6,22,2,Saturday
497522,490394,2013-10-03,19,HARDWARE,2.0,0,,,,,,103.29,Guaranda,Bolivar,C,15,1041.0,2013,10,40,4,Thursday
307555,305773,2013-06-21,38,POULTRY,79.89,0,,,,,,93.81,Loja,Loja,D,4,1482.0,2013,6,25,2,Friday
1485477,1465875,2015-04-05,39,HOME AND KITCHEN I,16.0,0,,,,,,,Cuenca,Azuay,B,6,1622.0,2015,4,14,2,Sunday
1368112,1348510,2015-01-29,45,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,44.12,Quito,Pichincha,A,11,2793.0,2015,1,5,1,Thursday
446826,439698,2013-09-04,46,CELEBRATION,0.0,0,,,,,,107.29,Quito,Pichincha,A,14,3493.0,2013,9,36,3,Wednesday
34927,34927,2013-01-20,39,GROCERY II,31.0,0,,,,,,,Cuenca,Azuay,B,6,1582.0,2013,1,3,1,Sunday
1122292,1106254,2014-09-14,48,POULTRY,1425.471,0,,,,,,,Quito,Pichincha,A,14,4610.0,2014,9,37,3,Sunday
1362473,1342871,2015-01-26,38,BEAUTY,2.0,0,,,,,,44.8,Loja,Loja,D,4,1496.0,2015,1,5,1,Monday
1444827,1425225,2015-03-13,48,LINGERIE,3.0,0,,,,,,44.88,Quito,Pichincha,A,14,2417.0,2015,3,11,1,Friday
998114,982076,2014-07-07,14,PREPARED FOODS,47.0,0,,,,,,104.19,Riobamba,Chimborazo,C,7,1601.0,2014,7,28,3,Monday
327157,321811,2013-06-30,38,POULTRY,111.712,0,,,,,,,Loja,Loja,D,4,2227.0,2013,6,26,2,Sunday
1458277,1438675,2015-03-21,26,CLEANING,382.0,0,,,,,,,Guayaquil,Guayas,D,10,556.0,2015,3,12,1,Saturday
181913,181913,2013-04-13,13,HOME APPLIANCES,0.0,0,,,,,,,Latacunga,Cotopaxi,C,15,1254.0,2013,4,15,2,Saturday
387646,380518,2013-08-02,35,POULTRY,22.221,0,,,,,,106.94,Playas,Guayas,C,3,535.0,2013,8,31,3,Friday
48509,48509,2013-01-28,2,SEAFOOD,34.301,0,,,,,,95.95,Quito,Pichincha,D,13,1782.0,2013,1,5,1,Monday
593926,586798,2013-11-26,23,PERSONAL CARE,84.0,0,,,,,,93.41,Ambato,Tungurahua,D,9,1051.0,2013,11,48,4,Tuesday
1182362,1166324,2014-10-18,34,BREAD/BAKERY,856.0,0,,,,,,,Guayaquil,Guayas,B,6,2753.0,2014,10,42,4,Saturday
506884,499756,2013-10-08,31,BOOKS,0.0,0,,,,,,103.54,Babahoyo,Los Rios,B,10,1243.0,2013,10,41,4,Tuesday
903994,895084,2014-05-19,23,PERSONAL CARE,139.0,0,,,,,,102.95,Ambato,Tungurahua,D,9,1126.0,2014,5,21,2,Monday
1270591,1254553,2014-12-07,1,PERSONAL CARE,60.0,2,,,,,,,Quito,Pichincha,D,13,486.0,2014,12,49,4,Sunday
440471,433343,2013-09-01,18,LAWN AND GARDEN,0.0,0,,,,,,,Quito,Pichincha,B,16,1457.0,2013,9,35,3,Sunday
737773,728863,2014-02-15,1,PERSONAL CARE,142.0,0,,,,,,,Quito,Pichincha,D,13,1333.0,2014,2,7,1,Saturday
108986,108986,2013-03-03,17,LAWN AND GARDEN,0.0,0,,,,,,,Quito,Pichincha,C,12,1495.0,2013,3,9,1,Sunday
1328683,1309081,2015-01-07,4,BOOKS,0.0,0,,,,,,48.69,Quito,Pichincha,D,9,1595.0,2015,1,2,1,Wednesday
745207,736297,2014-02-19,19,BABY CARE,0.0,0,,,,,,103.46,Guaranda,Bolivar,C,15,1088.0,2014,2,8,1,Wednesday
891606,882696,2014-05-12,26,GROCERY I,1086.0,0,Holiday,Local,Puyo,Cantonizacion del Puyo,False,100.89,Guayaquil,Guayas,D,10,588.0,2014,5,20,2,Monday
1453173,1433571,2015-03-18,32,HOME CARE,0.0,0,,,,,,44.63,Guayaquil,Guayas,C,3,453.0,2015,3,12,1,Wednesday
798181,789271,2014-03-20,54,EGGS,66.0,0,,,,,,99.68,El Carmen,Manabi,C,3,788.0,2014,3,12,1,Thursday
330641,325295,2013-07-02,36,HARDWARE,0.0,0,,,,,,99.65,Libertad,Guayas,E,10,1049.0,2013,7,27,3,Tuesday
841364,832454,2014-04-14,16,PREPARED FOODS,48.0,0,Holiday,Local,Libertad,Cantonizacion de Libertad,False,104.05,Santo Domingo,Santo Domingo de los Tsachilas,C,3,903.0,2014,4,16,2,Monday
422192,415064,2013-08-21,54,MAGAZINES,0.0,0,,,,,,103.93,El Carmen,Manabi,C,3,700.0,2013,8,34,3,Wednesday
1112216,1096178,2014-09-09,16,HOME APPLIANCES,0.0,0,,,,,,92.73,Santo Domingo,Santo Domingo de los Tsachilas,C,3,916.0,2014,9,37,3,Tuesday
156849,156849,2013-03-30,10,AUTOMOTIVE,12.0,0,,,,,,,Quito,Pichincha,C,15,1205.0,2013,3,13,1,Saturday
1418090,1398488,2015-02-26,48,HARDWARE,0.0,0,,,,,,47.65,Quito,Pichincha,A,14,2129.0,2015,2,9,1,Thursday
1104488,1088450,2014-09-04,49,FROZEN FOODS,248.0,1,,,,,,94.51,Quito,Pichincha,A,11,2378.0,2014,9,36,3,Thursday
13525,13525,2013-01-08,38,POULTRY,73.874,0,,,,,,93.21,Loja,Loja,D,4,1331.0,2013,1,2,1,Tuesday
1469637,1450035,2015-03-27,44,HOME AND KITCHEN I,144.0,0,,,,,,48.83,Quito,Pichincha,A,5,4146.0,2015,3,13,1,Friday
764409,755499,2014-03-01,7,PRODUCE,4209.933,0,,,,,,,Quito,Pichincha,D,8,1654.0,2014,3,9,1,Saturday
1189754,1173716,2014-10-22,41,BREAD/BAKERY,411.877,2,,,,,,80.52,Machala,El Oro,D,4,924.0,2014,10,43,4,Wednesday
252251,250469,2013-05-21,36,SEAFOOD,1.0,0,,,,,,95.55,Libertad,Guayas,E,10,1081.0,2013,5,21,2,Tuesday
1465535,1445933,2015-03-25,3,BREAD/BAKERY,1094.203,2,,,,,,48.75,Quito,Pichincha,D,8,3028.0,2015,3,13,1,Wednesday
1005850,989812,2014-07-11,31,EGGS,145.0,0,,,,,,101.48,Babahoyo,Los Rios,B,10,1274.0,2014,7,28,3,Friday
899270,890360,2014-05-16,40,LAWN AND GARDEN,0.0,0,,,,,,102.31,Machala,El Oro,C,3,1210.0,2014,5,20,2,Friday
813506,804596,2014-03-29,34,MAGAZINES,0.0,0,,,,,,,Guayaquil,Guayas,B,6,2881.0,2014,3,13,1,Saturday
734090,725180,2014-02-12,7,BREAD/BAKERY,499.719,0,,,,,,100.38,Quito,Pichincha,D,8,1891.0,2014,2,7,1,Wednesday
958645,949735,2014-06-18,7,POULTRY,677.849,0,,,,,,106.64,Quito,Pichincha,D,8,1929.0,2014,6,25,2,Wednesday
1197692,1181654,2014-10-27,14,MAGAZINES,0.0,0,,,,,,81.26,Riobamba,Chimborazo,C,7,1471.0,2014,10,44,4,Monday
384426,377298,2013-07-31,45,DELI,470.785,0,,,,,,105.1,Quito,Pichincha,A,11,3325.0,2013,7,31,3,Wednesday
693189,684279,2014-01-20,9,MEATS,249.406,0,,,,,,,Quito,Pichincha,B,6,1986.0,2014,1,4,1,Monday
699410,690500,2014-01-24,33,DAIRY,310.0,0,,,,,,96.66,Quevedo,Los Rios,C,3,1000.0,2014,1,4,1,Friday
1119576,1103538,2014-09-13,22,HOME CARE,0.0,0,,,,,,,Puyo,Pastaza,C,7,,2014,9,37,3,Saturday
1221023,1204985,2014-11-09,19,MAGAZINES,0.0,0,,,,,,,Guaranda,Bolivar,C,15,1400.0,2014,11,45,4,Sunday
1525576,1505974,2015-04-28,14,LADIESWEAR,0.0,0,,,,,,57.05,Riobamba,Chimborazo,C,7,1216.0,2015,4,18,2,Tuesday
304413,302631,2013-06-19,5,LINGERIE,26.0,0,,,,,,98.24,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1313.0,2013,6,25,2,Wednesday
1515194,1495592,2015-04-22,22,SEAFOOD,0.0,0,,,,,,56.17,Puyo,Pastaza,C,7,,2015,4,17,2,Wednesday
553080,545952,2013-11-03,28,AUTOMOTIVE,5.0,0,Holiday,National,Ecuador,Independencia de Cuenca,False,,Guayaquil,Guayas,E,10,1607.0,2013,11,44,4,Sunday
328301,322955,2013-07-01,20,HOME APPLIANCES,0.0,0,,,,,,97.94,Quito,Pichincha,B,6,,2013,7,27,3,Monday
81740,81740,2013-02-15,51,SEAFOOD,83.394,0,,,,,,95.95,Guayaquil,Guayas,A,17,1667.0,2013,2,7,1,Friday
55926,55926,2013-02-01,28,MEATS,117.142,0,,,,,,97.46,Guayaquil,Guayas,E,10,829.0,2013,2,5,1,Friday
677261,668351,2014-01-12,12,BEAUTY,2.0,0,,,,,,,Latacunga,Cotopaxi,C,15,1205.0,2014,1,2,1,Sunday
142700,142700,2013-03-22,13,DAIRY,85.0,0,,,,,,93.41,Latacunga,Cotopaxi,C,15,823.0,2013,3,12,1,Friday
47437,47437,2013-01-27,4,HOME AND KITCHEN II,0.0,0,,,,,,,Quito,Pichincha,D,9,1799.0,2013,1,4,1,Sunday
291535,289753,2013-06-12,39,GROCERY II,20.0,0,,,,,,95.98,Cuenca,Azuay,B,6,1211.0,2013,6,24,2,Wednesday
907859,898949,2014-05-21,31,PREPARED FOODS,32.0,0,,,,,,104.31,Babahoyo,Los Rios,B,10,1085.0,2014,5,21,2,Wednesday
891681,882771,2014-05-12,28,LINGERIE,13.0,0,Holiday,Local,Puyo,Cantonizacion del Puyo,False,100.89,Guayaquil,Guayas,E,10,1099.0,2014,5,20,2,Monday
1261331,1245293,2014-12-01,5,BREAD/BAKERY,534.141,0,Event,National,Ecuador,Cyber Monday,False,68.98,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1561.0,2014,12,49,4,Monday
311331,309549,2013-06-23,44,DELI,848.555,0,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,,Quito,Pichincha,A,5,4622.0,2013,6,25,2,Sunday
826642,817732,2014-04-05,52,PERSONAL CARE,0.0,0,,,,,,,Manta,Manabi,A,11,,2014,4,14,2,Saturday
560623,553495,2013-11-07,39,LADIESWEAR,0.0,0,Holiday,Regional,Santa Elena,Provincializacion Santa Elena,False,94.25,Cuenca,Azuay,B,6,1263.0,2013,11,45,4,Thursday
515537,508409,2013-10-13,24,FROZEN FOODS,138.27,0,,,,,,,Guayaquil,Guayas,D,1,1588.0,2013,10,41,4,Sunday
1412870,1393268,2015-02-23,51,DAIRY,1418.0,1,,,,,,49.56,Guayaquil,Guayas,A,17,1505.0,2015,2,9,1,Monday
185786,185786,2013-04-15,21,PREPARED FOODS,0.0,0,,,,,,88.75,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2013,4,16,2,Monday
443483,436355,2013-09-02,51,PREPARED FOODS,249.438,0,,,,,,,Guayaquil,Guayas,A,17,1743.0,2013,9,36,3,Monday
160686,160686,2013-04-01,18,DELI,210.509,0,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,97.1,Quito,Pichincha,B,16,1483.0,2013,4,14,2,Monday
409367,402239,2013-08-14,45,BEAUTY,16.0,0,,,,,,106.89,Quito,Pichincha,A,11,3126.0,2013,8,33,3,Wednesday
708020,699110,2014-01-29,25,BREAD/BAKERY,170.884,0,,,,,,97.34,Salinas,Santa Elena,D,1,773.0,2014,1,5,1,Wednesday
712745,703835,2014-01-31,8,FROZEN FOODS,253.0,0,,,,,,97.55,Quito,Pichincha,D,8,3084.0,2014,1,5,1,Friday
622370,615242,2013-12-12,21,MAGAZINES,0.0,0,,,,,,97.21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2013,12,50,4,Thursday
886474,877564,2014-05-09,31,POULTRY,111.838,0,,,,,,100.32,Babahoyo,Los Rios,B,10,1293.0,2014,5,19,2,Friday
1410150,1390548,2015-02-22,25,PLAYERS AND ELECTRONICS,0.0,0,,,,,,,Salinas,Santa Elena,D,1,908.0,2015,2,8,1,Sunday
338735,331607,2013-07-06,13,MAGAZINES,0.0,0,,,,,,,Latacunga,Cotopaxi,C,15,1296.0,2013,7,27,3,Saturday
709518,700608,2014-01-30,17,HOME CARE,214.0,0,,,,,,98.25,Quito,Pichincha,C,12,1067.0,2014,1,5,1,Thursday
549710,542582,2013-11-01,32,PREPARED FOODS,14.0,0,,,,,,94.56,Guayaquil,Guayas,C,3,706.0,2013,11,44,4,Friday
1138027,1121989,2014-09-23,4,"LIQUOR,WINE,BEER",37.0,0,,,,,,91.55,Quito,Pichincha,D,9,1429.0,2014,9,39,3,Tuesday
1493396,1473794,2015-04-10,11,HARDWARE,0.0,0,,,,,,51.63,Cayambe,Pichincha,B,6,2187.0,2015,4,15,2,Friday
305339,303557,2013-06-20,26,MAGAZINES,0.0,0,,,,,,94.89,Guayaquil,Guayas,D,10,656.0,2013,6,25,2,Thursday
1267477,1251439,2014-12-05,22,GROCERY II,0.0,0,Additional,Local,Quito,Fundacion de Quito-1,False,65.89,Puyo,Pastaza,C,7,,2014,12,49,4,Friday
352335,345207,2013-07-13,44,PLAYERS AND ELECTRONICS,0.0,0,,,,,,,Quito,Pichincha,A,5,4514.0,2013,7,28,3,Saturday
676619,667709,2014-01-11,43,LAWN AND GARDEN,0.0,0,,,,,,,Esmeraldas,Esmeraldas,E,10,1340.0,2014,1,2,1,Saturday
496536,489408,2013-10-02,40,HOME CARE,0.0,0,,,,,,104.15,Machala,El Oro,C,3,1087.0,2013,10,40,4,Wednesday
464040,456912,2013-09-14,29,PLAYERS AND ELECTRONICS,0.0,0,,,,,,,Guayaquil,Guayas,E,10,,2013,9,37,3,Saturday
313381,311599,2013-06-24,51,GROCERY II,58.0,0,,,,,,95.07,Guayaquil,Guayas,A,17,1531.0,2013,6,26,2,Monday
353275,346147,2013-07-14,21,EGGS,0.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2013,7,28,3,Sunday
1313098,1293496,2014-12-29,51,POULTRY,785.641,2,,,,,,53.46,Guayaquil,Guayas,A,17,2219.0,2014,12,1,4,Monday
1011739,995701,2014-07-14,46,PERSONAL CARE,679.0,0,,,,,,101.73,Quito,Pichincha,A,14,3127.0,2014,7,29,3,Monday
985090,970834,2014-06-30,49,CLEANING,1550.0,1,Event,National,Ecuador,Mundial de futbol Brasil: Octavos de Final,False,106.07,Quito,Pichincha,A,11,2426.0,2014,6,27,2,Monday
