Unnamed: 0,id,date,store_nbr,family,sales,onpromotion,holiday_type,locale,locale_name,description,transferred,dcoilwtico,city,state,store_type,cluster,transactions,year,month,week,quarter,day_of_week
1823567,1798619,2015-10-09,25,LAWN AND GARDEN,10.0,0,Holiday,National,Ecuador,Independencia de Guayaquil,False,49.67,Salinas,Santa Elena,D,1,2103.0,2015,10,41,4,Friday
2950626,2902512,2017-06-21,48,PRODUCE,2236.208,195,,,,,,42.48,Quito,Pichincha,A,14,2311.0,2017,6,25,2,Wednesday
1597947,1578345,2015-06-07,44,LINGERIE,19.0,0,,,,,,,Quito,Pichincha,A,5,4717.0,2015,6,23,2,Sunday
2517644,2474876,2016-10-23,5,DAIRY,597.0,8,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1064.0,2016,10,42,4,Sunday
2952865,2904751,2017-06-23,11,PERSONAL CARE,234.0,12,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,42.86,Cayambe,Pichincha,B,6,2112.0,2017,6,25,2,Friday
2546910,2504142,2016-11-09,21,BEVERAGES,2142.0,52,,,,,,45.2,Santo Domingo,Santo Domingo de los Tsachilas,B,6,928.0,2016,11,45,4,Wednesday
2645314,2598982,2017-01-02,32,BABY CARE,0.0,0,Transfer,National,Ecuador,Traslado Primer dia del ano,False,,Guayaquil,Guayas,C,3,627.0,2017,1,1,1,Monday
2303654,2264450,2016-06-27,45,MAGAZINES,13.0,0,,,,,,45.8,Quito,Pichincha,A,11,2932.0,2016,6,26,2,Monday
3047759,2994299,2017-08-12,24,FROZEN FOODS,200.123,1,,,,,,,Guayaquil,Guayas,D,1,1943.0,2017,8,32,3,Saturday
2105912,2079182,2016-03-15,47,HOME APPLIANCES,2.0,0,,,,,,36.32,Quito,Pichincha,A,14,3372.0,2016,3,11,1,Tuesday
2096245,2069515,2016-03-10,26,LADIESWEAR,0.0,0,,,,,,37.77,Guayaquil,Guayas,D,10,434.0,2016,3,10,1,Thursday
3012863,2959403,2017-07-23,44,PREPARED FOODS,381.697,0,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,,Quito,Pichincha,A,5,5294.0,2017,7,29,3,Sunday
3024931,2971471,2017-07-30,33,LADIESWEAR,0.0,0,,,,,,,Quevedo,Los Rios,C,3,958.0,2017,7,30,3,Sunday
2382784,2340016,2016-08-09,16,LADIESWEAR,0.0,0,,,,,,42.78,Santo Domingo,Santo Domingo de los Tsachilas,C,3,750.0,2016,8,32,3,Tuesday
2334852,2293866,2016-07-14,21,BEVERAGES,1159.0,9,,,,,,45.64,Santo Domingo,Santo Domingo de los Tsachilas,B,6,734.0,2016,7,28,3,Thursday
2362793,2320025,2016-07-28,54,PET SUPPLIES,2.0,0,,,,,,41.13,El Carmen,Manabi,C,3,672.0,2016,7,30,3,Thursday
3019949,2966489,2017-07-27,43,LAWN AND GARDEN,7.0,0,,,,,,49.05,Esmeraldas,Esmeraldas,E,10,1288.0,2017,7,30,3,Thursday
2580253,2535703,2016-11-26,7,HOME AND KITCHEN II,14.0,0,,,,,,,Quito,Pichincha,D,8,1865.0,2016,11,47,4,Saturday
3045709,2992249,2017-08-11,17,CLEANING,913.0,19,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,48.81,Quito,Pichincha,C,12,1524.0,2017,8,32,3,Friday
1730511,1705563,2015-08-18,14,MEATS,307.303,0,,,,,,42.58,Riobamba,Chimborazo,C,7,1377.0,2015,8,34,3,Tuesday
2966870,2915192,2017-06-28,54,BREAD/BAKERY,199.0,5,,,,,,44.74,El Carmen,Manabi,C,3,662.0,2017,6,26,2,Wednesday
2042960,2016230,2016-02-09,30,PREPARED FOODS,28.0,0,Holiday,National,Ecuador,Carnaval,False,27.96,Guayaquil,Guayas,C,3,620.0,2016,2,6,1,Tuesday
2745274,2698942,2017-02-27,37,BOOKS,0.0,0,Holiday,National,Ecuador,Carnaval,False,54.04,Cuenca,Azuay,D,2,841.0,2017,2,9,1,Monday
1631841,1610177,2015-06-25,38,DAIRY,641.0,2,Holiday,Local,Machala,Fundacion de Machala,False,59.59,Loja,Loja,D,4,1333.0,2015,6,26,2,Thursday
1678974,1654026,2015-07-20,19,AUTOMOTIVE,7.0,0,,,,,,50.11,Guaranda,Bolivar,C,15,1327.0,2015,7,30,3,Monday
2727182,2680850,2017-02-17,29,PREPARED FOODS,53.103,2,,,,,,53.41,Guayaquil,Guayas,E,10,1079.0,2017,2,7,1,Friday
2659980,2613648,2017-01-10,43,HOME AND KITCHEN I,21.0,8,,,,,,50.82,Esmeraldas,Esmeraldas,E,10,1406.0,2017,1,2,1,Tuesday
2411287,2368519,2016-08-25,16,EGGS,72.0,0,,,,,,46.97,Santo Domingo,Santo Domingo de los Tsachilas,C,3,661.0,2016,8,34,3,Thursday
2355217,2312742,2016-07-24,50,BEVERAGES,4427.0,9,Transfer,Local,Guayaquil,Traslado Fundacion de Guayaquil,False,,Ambato,Tungurahua,A,14,2611.0,2016,7,29,3,Sunday
2930080,2881966,2017-06-10,22,EGGS,46.0,1,,,,,,,Puyo,Pastaza,C,7,813.0,2017,6,23,2,Saturday
2070181,2043451,2016-02-24,44,PERSONAL CARE,423.0,1,,,,,,30.35,Quito,Pichincha,A,5,4167.0,2016,2,8,1,Wednesday
2970800,2919122,2017-07-01,15,DAIRY,387.0,25,,,,,,,Ibarra,Imbabura,C,15,1349.0,2017,7,26,3,Saturday
2508892,2466124,2016-10-18,54,BABY CARE,0.0,0,,,,,,50.3,El Carmen,Manabi,C,3,778.0,2016,10,42,4,Tuesday
1758496,1733548,2015-09-02,49,PERSONAL CARE,625.0,1,,,,,,46.3,Quito,Pichincha,A,11,3086.0,2015,9,36,3,Wednesday
2785657,2739325,2017-03-22,2,POULTRY,416.749,0,,,,,,47.29,Quito,Pichincha,D,13,1780.0,2017,3,12,1,Wednesday
2559866,2515316,2016-11-15,34,MAGAZINES,2.0,0,,,,,,45.86,Guayaquil,Guayas,B,6,1997.0,2016,11,46,4,Tuesday
1529655,1510053,2015-04-30,29,CELEBRATION,0.0,0,,,,,,59.62,Guayaquil,Guayas,E,10,698.0,2015,4,18,2,Thursday
1952461,1927513,2015-12-20,41,HOME AND KITCHEN II,100.0,2,,,,,,,Machala,El Oro,D,4,1769.0,2015,12,51,4,Sunday
2421196,2378428,2016-08-30,43,LADIESWEAR,0.0,0,,,,,,46.32,Esmeraldas,Esmeraldas,E,10,1105.0,2016,8,35,3,Tuesday
2985914,2932454,2017-07-08,39,DAIRY,877.0,33,,,,,,,Cuenca,Azuay,B,6,1688.0,2017,7,27,3,Saturday
1872642,1847694,2015-11-05,51,MEATS,458.464,0,,,,,,45.27,Guayaquil,Guayas,A,17,1472.0,2015,11,45,4,Thursday
1644571,1621405,2015-07-01,52,HOME AND KITCHEN II,0.0,0,,,,,,56.94,Manta,Manabi,A,11,,2015,7,27,3,Wednesday
1543525,1523923,2015-05-08,18,HOME AND KITCHEN II,5.0,0,,,,,,59.41,Quito,Pichincha,B,16,1271.0,2015,5,19,2,Friday
1883729,1858781,2015-11-12,13,MAGAZINES,1.0,0,Holiday,Local,Ambato,Independencia de Ambato,False,41.74,Latacunga,Cotopaxi,C,15,772.0,2015,11,46,4,Thursday
2370667,2327899,2016-08-02,26,GROCERY II,0.0,0,,,,,,39.5,Guayaquil,Guayas,D,10,564.0,2016,8,31,3,Tuesday
2067360,2040630,2016-02-23,16,DELI,148.0,2,,,,,,31.84,Santo Domingo,Santo Domingo de los Tsachilas,C,3,706.0,2016,2,8,1,Tuesday
2481846,2439078,2016-10-03,45,HOME AND KITCHEN I,40.0,0,,,,,,48.8,Quito,Pichincha,A,11,3526.0,2016,10,40,4,Monday
2269352,2233712,2016-06-10,33,DAIRY,275.0,2,,,,,,49.09,Quevedo,Los Rios,C,3,774.0,2016,6,23,2,Friday
2724035,2677703,2017-02-15,40,HOME APPLIANCES,0.0,0,,,,,,53.11,Machala,El Oro,C,3,1380.0,2017,2,7,1,Wednesday
2305903,2266699,2016-06-28,9,POULTRY,346.971,0,,,,,,47.93,Quito,Pichincha,B,6,1800.0,2016,6,26,2,Tuesday
1665892,1640944,2015-07-12,50,LADIESWEAR,29.0,0,,,,,,,Ambato,Tungurahua,A,14,2915.0,2015,7,28,3,Sunday
1836330,1811382,2015-10-16,33,GROCERY I,2618.0,2,,,,,,47.3,Quevedo,Los Rios,C,3,873.0,2015,10,42,4,Friday
1778006,1753058,2015-09-13,46,SEAFOOD,107.267,0,,,,,,,Quito,Pichincha,A,14,4682.0,2015,9,37,3,Sunday
2815651,2769319,2017-04-08,11,PERSONAL CARE,560.0,20,,,,,,,Cayambe,Pichincha,B,6,2592.0,2017,4,14,2,Saturday
2506236,2463468,2016-10-17,3,HOME CARE,447.0,6,,,,,,49.97,Quito,Pichincha,D,8,2873.0,2016,10,42,4,Monday
2637484,2591152,2016-12-29,12,PERSONAL CARE,219.0,12,,,,,,53.8,Latacunga,Cotopaxi,C,15,1273.0,2016,12,52,4,Thursday
2805718,2759386,2017-04-02,32,PERSONAL CARE,92.0,8,,,,,,,Guayaquil,Guayas,C,3,636.0,2017,4,13,2,Sunday
2864566,2816452,2017-05-04,34,BABY CARE,0.0,0,,,,,,45.55,Guayaquil,Guayas,B,6,2018.0,2017,5,18,2,Thursday
2634445,2588113,2016-12-27,27,"LIQUOR,WINE,BEER",101.0,0,,,,,,52.82,Daule,Guayas,D,1,1410.0,2016,12,52,4,Tuesday
1869768,1844820,2015-11-04,21,LINGERIE,20.0,0,,,,,,46.32,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1043.0,2015,11,45,4,Wednesday
2374525,2331757,2016-08-04,34,EGGS,74.0,0,,,,,,41.92,Guayaquil,Guayas,B,6,1992.0,2016,8,31,3,Thursday
2823128,2776796,2017-04-12,21,FROZEN FOODS,35.0,2,Holiday,Local,Cuenca,Fundacion de Cuenca,True,53.12,Santo Domingo,Santo Domingo de los Tsachilas,B,6,869.0,2017,4,15,2,Wednesday
2468069,2425301,2016-09-25,9,SEAFOOD,26.0,0,,,,,,,Quito,Pichincha,B,6,1995.0,2016,9,38,3,Sunday
1577002,1557400,2015-05-26,7,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,57.29,Quito,Pichincha,D,8,1697.0,2015,5,22,2,Tuesday
1745874,1720926,2015-08-26,45,DELI,405.555,3,,,,,,38.5,Quito,Pichincha,A,11,3110.0,2015,8,35,3,Wednesday
2793125,2746793,2017-03-26,3,BREAD/BAKERY,1997.0859,3,,,,,,,Quito,Pichincha,D,8,3455.0,2017,3,12,1,Sunday
2462205,2419437,2016-09-22,44,DELI,390.057,6,,,,,,46.1,Quito,Pichincha,A,5,3619.0,2016,9,38,3,Thursday
2660991,2614659,2017-01-11,22,BEVERAGES,1247.0,27,,,,,,52.19,Puyo,Pastaza,C,7,800.0,2017,1,2,1,Wednesday
2894047,2845933,2017-05-21,11,GROCERY II,33.0,5,,,,,,,Cayambe,Pichincha,B,6,2339.0,2017,5,20,2,Sunday
2501173,2458405,2016-10-14,38,BOOKS,1.0,0,,,,,,50.35,Loja,Loja,D,4,1338.0,2016,10,41,4,Friday
2187366,2158854,2016-04-29,32,PLAYERS AND ELECTRONICS,1.0,0,Event,National,Ecuador,Terremoto Manabi+13,False,45.98,Guayaquil,Guayas,C,3,606.0,2016,4,17,2,Friday
1735364,1710416,2015-08-20,5,PET SUPPLIES,2.0,0,,,,,,41.0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1325.0,2015,8,34,3,Thursday
1705336,1680388,2015-08-03,8,POULTRY,679.576,0,,,,,,45.25,Quito,Pichincha,D,8,2891.0,2015,8,32,3,Monday
3028471,2975011,2017-08-01,32,POULTRY,112.531,0,,,,,,49.19,Guayaquil,Guayas,C,3,724.0,2017,8,31,3,Tuesday
2390221,2347453,2016-08-13,24,SCHOOL AND OFFICE SUPPLIES,1.0,0,,,,,,,Guayaquil,Guayas,D,1,1980.0,2016,8,32,3,Saturday
2179287,2150775,2016-04-24,7,AUTOMOTIVE,3.0,0,Event,National,Ecuador,Terremoto Manabi+8,False,,Quito,Pichincha,D,8,1709.0,2016,4,16,2,Sunday
1667263,1642315,2015-07-13,4,BOOKS,0.0,0,,,,,,52.19,Quito,Pichincha,D,9,1317.0,2015,7,29,3,Monday
1871485,1846537,2015-11-05,2,"LIQUOR,WINE,BEER",40.0,0,,,,,,45.27,Quito,Pichincha,D,13,1779.0,2015,11,45,4,Thursday
1612415,1592813,2015-06-15,50,BEAUTY,11.0,1,,,,,,59.53,Ambato,Tungurahua,A,14,2288.0,2015,6,25,2,Monday
2991624,2938164,2017-07-11,49,DELI,375.257,16,,,,,,45.06,Quito,Pichincha,A,11,2651.0,2017,7,28,3,Tuesday
2127741,2101011,2016-03-28,10,AUTOMOTIVE,7.0,0,,,,,,37.99,Quito,Pichincha,C,15,814.0,2016,3,13,1,Monday
2360197,2317429,2016-07-27,32,BOOKS,0.0,0,,,,,,41.9,Guayaquil,Guayas,C,3,545.0,2016,7,30,3,Wednesday
1659760,1634812,2015-07-09,29,PERSONAL CARE,172.0,0,,,,,,52.76,Guayaquil,Guayas,E,10,921.0,2015,7,28,3,Thursday
3021929,2968469,2017-07-28,49,LAWN AND GARDEN,42.0,0,,,,,,49.72,Quito,Pichincha,A,11,3175.0,2017,7,30,3,Friday
1854565,1829617,2015-10-26,44,SCHOOL AND OFFICE SUPPLIES,3.0,0,,,,,,43.19,Quito,Pichincha,A,5,3679.0,2015,10,44,4,Monday
1679536,1654588,2015-07-20,34,BABY CARE,0.0,0,,,,,,50.11,Guayaquil,Guayas,B,6,2132.0,2015,7,30,3,Monday
1646419,1623253,2015-07-02,54,HOME AND KITCHEN II,7.0,1,,,,,,56.93,El Carmen,Manabi,C,3,742.0,2015,7,27,3,Thursday
2252100,2216460,2016-05-31,49,HOME AND KITCHEN I,63.0,1,,,,,,49.1,Quito,Pichincha,A,11,3119.0,2016,5,22,2,Tuesday
2422462,2379694,2016-08-31,29,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,44.68,Guayaquil,Guayas,E,10,1050.0,2016,8,35,3,Wednesday
1775967,1751019,2015-09-12,4,CELEBRATION,16.0,0,,,,,,,Quito,Pichincha,D,9,1680.0,2015,9,37,3,Saturday
1898548,1873600,2015-11-20,29,PERSONAL CARE,146.0,0,,,,,,39.39,Guayaquil,Guayas,E,10,797.0,2015,11,47,4,Friday
1830593,1805645,2015-10-13,22,HOME APPLIANCES,1.0,0,,,,,,46.7,Puyo,Pastaza,C,7,1312.0,2015,10,42,4,Tuesday
2544798,2502030,2016-11-08,12,BEVERAGES,1846.0,42,,,,,,44.96,Latacunga,Cotopaxi,C,15,1208.0,2016,11,45,4,Tuesday
2610542,2565992,2016-12-13,7,FROZEN FOODS,644.073,1,,,,,,52.99,Quito,Pichincha,D,8,1837.0,2016,12,50,4,Tuesday
1842274,1817326,2015-10-19,5,HOME AND KITCHEN II,21.0,1,,,,,,45.91,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1406.0,2015,10,43,4,Monday
2198268,2167974,2016-05-04,39,CELEBRATION,9.0,0,Event,National,Ecuador,Terremoto Manabi+18,False,43.77,Cuenca,Azuay,B,6,1281.0,2016,5,18,2,Wednesday
2616164,2571614,2016-12-17,14,MAGAZINES,7.0,0,,,,,,,Riobamba,Chimborazo,C,7,1589.0,2016,12,50,4,Saturday
3015499,2962039,2017-07-25,19,PERSONAL CARE,137.0,5,Additional,Local,Guayaquil,Fundacion de Guayaquil,False,47.77,Guaranda,Bolivar,C,15,1089.0,2017,7,30,3,Tuesday
1712744,1687796,2015-08-08,16,FROZEN FOODS,72.938,9,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,816.0,2015,8,32,3,Saturday
2486012,2443244,2016-10-06,12,MAGAZINES,0.0,0,,,,,,50.44,Latacunga,Cotopaxi,C,15,1134.0,2016,10,40,4,Thursday
2958354,2908896,2017-06-25,28,GROCERY I,7685.086,93,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,,Guayaquil,Guayas,E,10,1644.0,2017,6,25,2,Sunday
2850149,2802035,2017-04-26,3,BREAD/BAKERY,1287.0,13,,,,,,49.22,Quito,Pichincha,D,8,3005.0,2017,4,17,2,Wednesday
2224019,2188379,2016-05-16,11,HOME APPLIANCES,0.0,0,Event,National,Ecuador,Terremoto Manabi+30,False,47.72,Cayambe,Pichincha,B,6,2213.0,2016,5,20,2,Monday
2295823,2259778,2016-06-25,15,BOOKS,0.0,0,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,,Ibarra,Imbabura,C,15,1189.0,2016,6,25,2,Saturday
2209949,2176091,2016-05-09,17,BREAD/BAKERY,291.0,17,Event,National,Ecuador,Terremoto Manabi+23,False,43.45,Quito,Pichincha,C,12,1544.0,2016,5,19,2,Monday
2987938,2934478,2017-07-09,45,LADIESWEAR,32.0,0,,,,,,,Quito,Pichincha,A,11,4624.0,2017,7,27,3,Sunday
2049603,2022873,2016-02-13,18,CELEBRATION,5.0,0,,,,,,,Quito,Pichincha,B,16,1188.0,2016,2,6,1,Saturday
1771724,1746776,2015-09-10,20,LAWN AND GARDEN,7.0,0,,,,,,45.85,Quito,Pichincha,B,6,1449.0,2015,9,37,3,Thursday
1612580,1592978,2015-06-15,6,BEAUTY,4.0,0,,,,,,59.53,Quito,Pichincha,D,13,1620.0,2015,6,25,2,Monday
1919097,1894149,2015-12-01,6,HOME AND KITCHEN I,20.0,0,,,,,,40.58,Quito,Pichincha,D,13,1850.0,2015,12,49,4,Tuesday
2391515,2348747,2016-08-14,11,BREAD/BAKERY,507.0,65,,,,,,,Cayambe,Pichincha,B,6,1934.0,2016,8,32,3,Sunday
1807528,1782580,2015-09-30,25,LADIESWEAR,0.0,0,,,,,,45.06,Salinas,Santa Elena,D,1,659.0,2015,9,40,3,Wednesday
2707333,2661001,2017-02-06,22,GROCERY II,7.0,0,,,,,,53.01,Puyo,Pastaza,C,7,702.0,2017,2,6,1,Monday
2435532,2392764,2016-09-07,46,AUTOMOTIVE,7.0,0,,,,,,45.47,Quito,Pichincha,A,14,3189.0,2016,9,36,3,Wednesday
2797334,2751002,2017-03-28,47,MAGAZINES,6.0,0,,,,,,48.36,Quito,Pichincha,A,14,2977.0,2017,3,13,1,Tuesday
2359480,2316712,2016-07-27,12,GROCERY II,0.0,0,,,,,,41.9,Latacunga,Cotopaxi,C,15,1133.0,2016,7,30,3,Wednesday
2272442,2236802,2016-06-12,2,PREPARED FOODS,218.093,0,,,,,,,Quito,Pichincha,D,13,2016.0,2016,6,23,2,Sunday
1902841,1877893,2015-11-22,49,POULTRY,1527.027,1,,,,,,,Quito,Pichincha,A,11,3304.0,2015,11,47,4,Sunday
1889944,1864996,2015-11-15,38,BABY CARE,0.0,0,,,,,,,Loja,Loja,D,4,1859.0,2015,11,46,4,Sunday
2500005,2457237,2016-10-13,54,MEATS,52.095,11,,,,,,50.47,El Carmen,Manabi,C,3,639.0,2016,10,41,4,Thursday
2453899,2411131,2016-09-18,11,LADIESWEAR,22.0,0,,,,,,,Cayambe,Pichincha,B,6,2725.0,2016,9,37,3,Sunday
1653107,1628159,2015-07-05,42,BREAD/BAKERY,0.0,0,,,,,,,Cuenca,Azuay,D,2,,2015,7,27,3,Sunday
2889573,2841459,2017-05-18,35,PLAYERS AND ELECTRONICS,2.0,0,,,,,,49.36,Playas,Guayas,C,3,660.0,2017,5,20,2,Thursday
2641044,2594712,2016-12-31,12,LINGERIE,1.0,0,Additional,National,Ecuador,Primer dia del ano-1,False,,Latacunga,Cotopaxi,C,15,1564.0,2016,12,52,4,Saturday
2978767,2925307,2017-07-04,38,"LIQUOR,WINE,BEER",73.0,3,,,,,,,Loja,Loja,D,4,1406.0,2017,7,27,3,Tuesday
1597172,1577570,2015-06-07,23,BREAD/BAKERY,394.511,0,,,,,,,Ambato,Tungurahua,D,9,1011.0,2015,6,23,2,Sunday
1620092,1600490,2015-06-20,16,MAGAZINES,0.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1134.0,2015,6,25,2,Saturday
2404779,2362011,2016-08-21,33,BEVERAGES,2192.0,21,,,,,,,Quevedo,Los Rios,C,3,891.0,2016,8,33,3,Sunday
2285880,2250240,2016-06-19,47,BEVERAGES,10198.0,49,,,,,,,Quito,Pichincha,A,14,4364.0,2016,6,24,2,Sunday
2673588,2627256,2017-01-18,25,PLAYERS AND ELECTRONICS,6.0,0,,,,,,51.12,Salinas,Santa Elena,D,1,831.0,2017,1,3,1,Wednesday
2283279,2247639,2016-06-18,24,DELI,370.567,7,,,,,,,Guayaquil,Guayas,D,1,2659.0,2016,6,24,2,Saturday
2868508,2820394,2017-05-06,44,HOME AND KITCHEN II,168.0,5,,,,,,,Quito,Pichincha,A,5,5233.0,2017,5,18,2,Saturday
2883434,2835320,2017-05-15,13,PET SUPPLIES,0.0,0,,,,,,48.86,Latacunga,Cotopaxi,C,15,870.0,2017,5,20,2,Monday
1662581,1637633,2015-07-10,9,DAIRY,512.0,3,,,,,,52.74,Quito,Pichincha,B,6,1795.0,2015,7,28,3,Friday
2058490,2031760,2016-02-18,17,HOME AND KITCHEN II,22.0,0,,,,,,30.77,Quito,Pichincha,C,12,1229.0,2016,2,7,1,Thursday
2665552,2619220,2017-01-13,5,EGGS,71.0,20,,,,,,52.36,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1330.0,2017,1,2,1,Friday
1957783,1931370,2015-12-22,5,GROCERY I,5621.233,12,Holiday,Local,Salinas,Cantonizacion de Salinas,False,36.12,Santo Domingo,Santo Domingo de los Tsachilas,D,4,2348.0,2015,12,52,4,Tuesday
1686341,1661393,2015-07-24,25,DAIRY,632.0,0,Holiday,Local,Guayaquil,Fundacion de Guayaquil-1,False,47.98,Salinas,Santa Elena,D,1,959.0,2015,7,30,3,Friday
2292696,2257056,2016-06-23,38,LINGERIE,2.0,0,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,49.34,Loja,Loja,D,4,1136.0,2016,6,25,2,Thursday
1999777,1973047,2016-01-16,2,EGGS,231.0,0,,,,,,,Quito,Pichincha,D,13,2157.0,2016,1,2,1,Saturday
2279065,2243425,2016-06-15,6,LADIESWEAR,32.0,0,,,,,,47.92,Quito,Pichincha,D,13,1603.0,2016,6,24,2,Wednesday
1604940,1585338,2015-06-11,40,HOME CARE,211.0,1,,,,,,60.74,Machala,El Oro,C,3,1299.0,2015,6,24,2,Thursday
2629693,2583361,2016-12-23,43,"LIQUOR,WINE,BEER",306.0,1,Additional,National,Ecuador,Navidad-2,False,52.01,Esmeraldas,Esmeraldas,E,10,2161.0,2016,12,51,4,Friday
2638547,2592215,2016-12-29,41,SEAFOOD,3.0,0,,,,,,53.8,Machala,El Oro,D,4,1471.0,2016,12,52,4,Thursday
2210254,2176396,2016-05-09,25,GROCERY II,8.0,0,Event,National,Ecuador,Terremoto Manabi+23,False,43.45,Salinas,Santa Elena,D,1,649.0,2016,5,19,2,Monday
1851624,1826676,2015-10-25,12,PLAYERS AND ELECTRONICS,6.0,0,,,,,,,Latacunga,Cotopaxi,C,15,1281.0,2015,10,43,4,Sunday
2885594,2837480,2017-05-16,24,DAIRY,1294.0,28,,,,,,48.64,Guayaquil,Guayas,D,1,2026.0,2017,5,20,2,Tuesday
2637549,2591217,2016-12-29,14,MEATS,416.236,13,,,,,,53.8,Riobamba,Chimborazo,C,7,1587.0,2016,12,52,4,Thursday
1612973,1593371,2015-06-16,16,SEAFOOD,3.0,0,,,,,,60.01,Santo Domingo,Santo Domingo de los Tsachilas,C,3,983.0,2015,6,25,2,Tuesday
2928830,2880716,2017-06-09,37,HARDWARE,1.0,0,,,,,,45.82,Cuenca,Azuay,D,2,1609.0,2017,6,23,2,Friday
2611946,2567396,2016-12-14,45,PREPARED FOODS,328.498,3,,,,,,51.01,Quito,Pichincha,A,11,3801.0,2016,12,50,4,Wednesday
2037637,2010907,2016-02-06,31,LADIESWEAR,3.0,0,,,,,,,Babahoyo,Los Rios,B,10,1630.0,2016,2,5,1,Saturday
2840989,2792875,2017-04-21,22,LADIESWEAR,1.0,0,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,49.64,Puyo,Pastaza,C,7,768.0,2017,4,16,2,Friday
2789142,2742810,2017-03-24,18,HOME AND KITCHEN I,43.0,0,,,,,,47.3,Quito,Pichincha,B,16,1154.0,2017,3,12,1,Friday
2149721,2122991,2016-04-09,27,BEAUTY,4.0,0,,,,,,,Daule,Guayas,D,1,1716.0,2016,4,14,2,Saturday
1804777,1779829,2015-09-28,48,CLEANING,1449.0,5,Holiday,Local,Ibarra,Fundacion de Ibarra,False,44.4,Quito,Pichincha,A,14,2347.0,2015,9,40,3,Monday
2613324,2568774,2016-12-15,34,LINGERIE,7.0,0,,,,,,50.9,Guayaquil,Guayas,B,6,2106.0,2016,12,50,4,Thursday
2555812,2511262,2016-11-13,20,POULTRY,564.88,1,,,,,,,Quito,Pichincha,B,6,2220.0,2016,11,45,4,Sunday
1729997,1705049,2015-08-17,5,BREAD/BAKERY,422.683,0,,,,,,41.93,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1427.0,2015,8,34,3,Monday
2397967,2355199,2016-08-17,41,"LIQUOR,WINE,BEER",98.0,0,,,,,,46.81,Machala,El Oro,D,4,1123.0,2016,8,33,3,Wednesday
2796055,2749723,2017-03-28,11,SCHOOL AND OFFICE SUPPLIES,9.0,1,,,,,,48.36,Cayambe,Pichincha,B,6,2035.0,2017,3,13,1,Tuesday
1978059,1951329,2016-01-04,10,CELEBRATION,3.0,0,,,,,,36.81,Quito,Pichincha,C,15,,2016,1,1,1,Monday
2590426,2545876,2016-12-02,41,PERSONAL CARE,240.0,8,,,,,,51.7,Machala,El Oro,D,4,1123.0,2016,12,48,4,Friday
2870666,2822552,2017-05-07,54,PREPARED FOODS,132.0,0,,,,,,,El Carmen,Manabi,C,3,1080.0,2017,5,18,2,Sunday
1629378,1609356,2015-06-25,15,GROCERY I,1979.0,0,Holiday,Local,Machala,Fundacion de Machala,False,59.59,Ibarra,Imbabura,C,15,1353.0,2015,6,26,2,Thursday
2453475,2410707,2016-09-17,49,MEATS,970.89,0,,,,,,,Quito,Pichincha,A,11,3462.0,2016,9,37,3,Saturday
2849634,2801520,2017-04-26,15,HOME CARE,228.0,19,,,,,,49.22,Ibarra,Imbabura,C,15,1388.0,2017,4,17,2,Wednesday
1664474,1639526,2015-07-12,11,LAWN AND GARDEN,3.0,0,,,,,,,Cayambe,Pichincha,B,6,2321.0,2015,7,28,3,Sunday
2834592,2786478,2017-04-17,42,MEATS,221.199,0,,,,,,52.62,Cuenca,Azuay,D,2,1146.0,2017,4,16,2,Monday
2787807,2741475,2017-03-23,30,AUTOMOTIVE,6.0,0,,,,,,47.0,Guayaquil,Guayas,C,3,783.0,2017,3,12,1,Thursday
2491782,2449014,2016-10-09,24,HOME CARE,299.0,10,Holiday,National,Ecuador,Independencia de Guayaquil,False,,Guayaquil,Guayas,D,1,1556.0,2016,10,40,4,Sunday
2963511,2911833,2017-06-27,10,GROCERY I,2091.0,62,,,,,,44.25,Quito,Pichincha,C,15,856.0,2017,6,26,2,Tuesday
2969576,2917898,2017-06-30,30,BREAD/BAKERY,133.0,5,,,,,,46.02,Guayaquil,Guayas,C,3,773.0,2017,6,26,2,Friday
2816807,2770475,2017-04-08,43,PET SUPPLIES,5.0,0,,,,,,,Esmeraldas,Esmeraldas,E,10,1423.0,2017,4,14,2,Saturday
2017719,1990989,2016-01-26,23,AUTOMOTIVE,1.0,0,,,,,,29.54,Ambato,Tungurahua,D,9,987.0,2016,1,4,1,Tuesday
